Customer_ID,Gender,City,Account_Type,Balance,Churn,Age_Group,Income_Group
100433,Female,Bangalore,Savings,750900.0,No,46-55,High Income
100434,Male,Hyderabad,Savings,1150217.0,Yes,46-55,High Income
100435,Male,Delhi,Current,139598.0,No,26-35,Middle Income
100436,Male,Chennai,Current,541315.0,No,46-55,Middle Income
100437,Female,Bangalore,Current,832195.0,No,66+,High Income
100438,Male,Bangalore,Savings,650629.0,Yes,18-25,Low Income
100439,Female,Hyderabad,Savings,750900.0,Yes,36-45,High Income
100440,Female,Hyderabad,Current,402580.0,No,36-45,Low Income
100441,Female,Bangalore,Savings,81633.0,No,56-65,High Income
100442,Male,Bangalore,Current,132697.0,No,36-45,High Income
100443,Male,Pune,Current,1343218.0,Yes,18-25,High Income
100444,Male,Delhi,Current,1138326.0,Yes,36-45,High Income
100445,Male,Kolkata,Savings,134028.0,Yes,66+,High Income
100446,Female,Mumbai,Savings,782267.0,Yes,36-45,High Income
100447,Female,Bangalore,Savings,865089.0,Yes,26-35,High Income
100448,Female,Bangalore,Current,168065.0,Yes,46-55,High Income
100449,Male,Delhi,Current,218839.0,Yes,46-55,Low Income
100450,Male,Delhi,Savings,1044704.0,Yes,26-35,High Income
100451,Female,Mumbai,Savings,259461.0,No,26-35,High Income
100452,Female,Delhi,Savings,1111635.0,No,18-25,High Income
100453,Female,Pune,Savings,133052.0,Yes,56-65,Middle Income
100454,Female,Hyderabad,Savings,97056.0,No,66+,High Income
100455,Male,Kolkata,Savings,944376.0,Yes,26-35,Middle Income
100456,Male,Delhi,Savings,578257.0,No,46-55,Middle Income
100457,Male,Pune,Savings,228592.0,No,66+,High Income
100458,Female,Kolkata,Savings,43001.0,Yes,56-65,Middle Income
100459,Male,Pune,Savings,545542.0,Yes,46-55,High Income
100460,Male,Bangalore,Savings,1229596.0,Yes,56-65,High Income
100461,Male,Bangalore,Savings,796754.0,Yes,66+,High Income
100462,Male,Kolkata,Savings,83577.0,Yes,18-25,Low Income
100463,Female,Mumbai,Current,508987.0,Yes,18-25,Low Income
100464,Male,Chennai,Savings,713886.0,No,56-65,Middle Income
100465,Male,Bangalore,Savings,612060.0,Yes,18-25,Middle Income
100466,Female,Chennai,Savings,176878.0,No,56-65,High Income
100467,Male,Delhi,Savings,772552.0,Yes,56-65,High Income
100468,Male,Bangalore,Savings,617454.0,No,56-65,High Income
100469,Male,Hyderabad,Savings,369067.0,No,56-65,Middle Income
100470,Male,Mumbai,Current,261334.0,No,36-45,High Income
100471,Female,Chennai,Savings,693802.0,No,46-55,Middle Income
100472,Male,Mumbai,Current,1273407.0,No,56-65,High Income
100473,Male,Chennai,Current,1179167.0,No,66+,High Income
100474,Male,Chennai,Savings,812990.0,Yes,18-25,Low Income
100475,Female,Bangalore,Savings,929398.0,Yes,66+,High Income
100476,Male,Mumbai,Savings,750900.0,No,46-55,Middle Income
100477,Male,Mumbai,Current,1144343.0,Yes,18-25,Middle Income
100478,Male,Delhi,Savings,1236208.0,No,66+,Middle Income
100479,Male,Kolkata,Savings,1428626.0,Yes,56-65,Middle Income
100480,Male,Bangalore,Savings,1441213.0,No,46-55,High Income
100481,Male,Kolkata,Savings,613090.0,No,26-35,Middle Income
100482,Female,Delhi,Savings,1392863.0,No,18-25,High Income
100483,Male,Kolkata,Savings,65244.0,No,46-55,Middle Income
100484,Female,Delhi,Savings,688615.0,No,56-65,High Income
100485,Male,Bangalore,Savings,2254249.25,Yes,26-35,High Income
100486,Female,Delhi,Current,880721.0,Yes,66+,High Income
100487,Female,Pune,Savings,844461.0,Yes,66+,Middle Income
100488,Female,Chennai,Savings,14123.0,No,18-25,Low Income
100489,Female,Kolkata,Savings,1448791.0,No,46-55,Middle Income
100490,Male,Delhi,Savings,2254249.25,Yes,56-65,Middle Income
100491,Male,Delhi,Savings,952212.0,No,66+,High Income
100492,Female,Delhi,Current,686673.0,Yes,56-65,High Income
100493,Female,Bangalore,Savings,1045627.0,No,26-35,Middle Income
100494,Female,Delhi,Current,94251.0,Yes,26-35,High Income
100495,Female,Kolkata,Savings,750900.0,Yes,66+,Middle Income
100496,Male,Mumbai,Savings,1469849.0,No,66+,High Income
100497,Female,Pune,Savings,1395907.0,Yes,26-35,High Income
100498,Male,Delhi,Savings,1194007.0,No,26-35,Middle Income
100499,Male,Delhi,Savings,127477.0,No,46-55,High Income
100500,Male,Chennai,Current,1342838.0,Yes,46-55,High Income
100501,Male,Hyderabad,Savings,1026474.0,No,66+,High Income
100502,Female,Pune,Savings,841155.0,No,46-55,Middle Income
100503,Female,Delhi,Current,750900.0,No,66+,High Income
100504,Male,Delhi,Savings,138948.0,No,56-65,Middle Income
100505,Female,Bangalore,Current,676953.0,Yes,66+,Middle Income
100506,Female,Kolkata,Savings,1227231.0,Yes,56-65,Middle Income
100507,Female,Hyderabad,Savings,378130.0,No,56-65,High Income
100508,Male,Delhi,Current,896797.0,Yes,36-45,High Income
100509,Male,Hyderabad,Current,25358.0,Yes,26-35,High Income
100510,Male,Delhi,Savings,155881.0,No,18-25,Middle Income
100511,Female,Bangalore,Savings,1364748.0,No,18-25,High Income
100512,Female,Delhi,Savings,388360.0,No,66+,High Income
100513,Female,Delhi,Savings,130744.0,Yes,36-45,High Income
100514,Male,Chennai,Savings,1168594.0,Yes,56-65,High Income
100515,Female,Bangalore,Current,275320.0,No,36-45,Middle Income
100516,Female,Delhi,Savings,210536.0,No,26-35,High Income
100517,Female,Delhi,Savings,750900.0,No,36-45,Low Income
100518,Female,Bangalore,Savings,534651.0,No,56-65,High Income
100519,Male,Delhi,Current,1498821.0,Yes,66+,High Income
100520,Female,Chennai,Savings,141427.0,No,46-55,High Income
100521,Female,Kolkata,Savings,1107654.0,Yes,36-45,Middle Income
100522,Male,Mumbai,Savings,237411.0,No,66+,High Income
100523,Male,Delhi,Savings,782548.0,No,66+,Middle Income
100524,Female,Bangalore,Savings,157306.0,Yes,46-55,Low Income
100525,Female,Pune,Savings,425258.0,No,36-45,Middle Income
100526,Male,Kolkata,Savings,279294.0,Yes,18-25,High Income
100527,Male,Pune,Savings,750900.0,No,66+,High Income
100528,Male,Pune,Current,265930.0,Yes,66+,High Income
100529,Male,Bangalore,Savings,881143.0,Yes,26-35,High Income
100530,Male,Delhi,Savings,659317.0,Yes,66+,Low Income
100531,Male,Delhi,Current,738767.0,No,36-45,High Income
100532,Female,Pune,Current,750900.0,Yes,46-55,Middle Income
100533,Male,Hyderabad,Savings,1397876.0,Yes,36-45,Middle Income
100534,Male,Bangalore,Savings,125824.0,No,66+,High Income
100535,Female,Kolkata,Savings,484602.0,No,56-65,Low Income
100536,Male,Mumbai,Savings,750900.0,No,56-65,High Income
100537,Male,Bangalore,Savings,750900.0,Yes,18-25,Middle Income
100538,Male,Delhi,Savings,885484.0,No,56-65,Low Income
100539,Male,Chennai,Savings,1408265.0,Yes,66+,Middle Income
100540,Female,Bangalore,Savings,1096245.0,Yes,46-55,High Income
100541,Female,Chennai,Savings,1221300.0,Yes,26-35,Middle Income
100542,Male,Pune,Savings,755768.0,No,18-25,Middle Income
100543,Male,Delhi,Savings,1431639.0,Yes,36-45,Low Income
100544,Male,Delhi,Savings,1136004.0,No,66+,Low Income
100545,Male,Delhi,Savings,412769.0,No,36-45,High Income
100546,Female,Kolkata,Savings,1307053.0,Yes,56-65,Middle Income
100547,Female,Bangalore,Savings,59698.0,Yes,46-55,Middle Income
100548,Female,Bangalore,Savings,776818.0,No,26-35,High Income
100549,Male,Chennai,Current,1401263.0,Yes,66+,High Income
100550,Female,Bangalore,Current,1169074.0,No,46-55,Middle Income
100551,Female,Mumbai,Savings,130908.0,No,18-25,Low Income
100552,Male,Delhi,Current,726327.0,No,26-35,Middle Income
100553,Male,Delhi,Savings,735020.0,Yes,36-45,High Income
100554,Female,Hyderabad,Savings,1484633.0,Yes,66+,High Income
100555,Male,Bangalore,Savings,1296898.0,Yes,36-45,High Income
100556,Female,Chennai,Current,602513.0,Yes,56-65,Middle Income
100557,Female,Chennai,Savings,946520.0,No,26-35,High Income
100558,Male,Kolkata,Savings,346974.0,No,46-55,High Income
100559,Male,Delhi,Current,1213611.0,No,56-65,Middle Income
100560,Female,Chennai,Current,650088.0,Yes,46-55,Middle Income
100561,Female,Chennai,Savings,778963.0,No,26-35,Low Income
100562,Male,Bangalore,Current,645646.0,Yes,36-45,Low Income
100563,Female,Delhi,Current,1198488.0,Yes,18-25,Low Income
100564,Female,Delhi,Savings,747106.0,Yes,26-35,Middle Income
100565,Male,Pune,Savings,623064.0,Yes,18-25,Middle Income
100566,Female,Bangalore,Current,321844.0,Yes,46-55,High Income
100567,Female,Mumbai,Savings,491257.0,Yes,26-35,High Income
100568,Female,Delhi,Savings,118545.0,Yes,56-65,High Income
100569,Female,Chennai,Savings,1147019.0,No,26-35,Middle Income
100570,Male,Pune,Savings,310189.0,Yes,26-35,High Income
100571,Female,Mumbai,Savings,1300031.0,No,36-45,High Income
100572,Female,Mumbai,Savings,1452975.0,No,56-65,Middle Income
100573,Female,Mumbai,Current,664816.0,Yes,66+,Middle Income
100574,Female,Delhi,Savings,1471379.0,Yes,36-45,Middle Income
100575,Male,Delhi,Savings,363588.0,No,26-35,High Income
100576,Female,Pune,Savings,687381.0,No,66+,High Income
100577,Female,Pune,Savings,750900.0,Yes,46-55,Middle Income
100578,Male,Delhi,Savings,377355.0,No,56-65,High Income
100579,Female,Delhi,Savings,845083.0,No,46-55,High Income
100580,Male,Hyderabad,Savings,887029.0,No,18-25,High Income
100581,Male,Bangalore,Current,807296.0,No,66+,High Income
100582,Female,Bangalore,Current,832221.0,No,46-55,High Income
100583,Male,Kolkata,Savings,21712.0,Yes,26-35,Middle Income
100584,Male,Hyderabad,Savings,750900.0,Yes,66+,High Income
100585,Female,Hyderabad,Savings,617960.0,No,56-65,High Income
100586,Female,Chennai,Savings,81990.0,Yes,36-45,Middle Income
100587,Male,Chennai,Savings,487036.0,No,18-25,Middle Income
100588,Female,Bangalore,Savings,359548.0,No,36-45,High Income
100589,Male,Mumbai,Current,1110234.0,No,26-35,Middle Income
100590,Male,Delhi,Current,750900.0,No,46-55,High Income
100591,Female,Hyderabad,Savings,1042370.0,No,26-35,High Income
100592,Male,Kolkata,Current,1434944.0,Yes,66+,Middle Income
100593,Female,Delhi,Savings,1130973.0,Yes,56-65,High Income
100594,Female,Pune,Savings,240236.0,No,36-45,High Income
100595,Male,Pune,Savings,975503.0,No,18-25,Low Income
100596,Male,Pune,Savings,258985.0,Yes,66+,High Income
100597,Male,Bangalore,Savings,903198.0,No,66+,High Income
100598,Male,Delhi,Savings,1094119.0,No,26-35,High Income
100599,Female,Hyderabad,Savings,1068681.0,Yes,36-45,Middle Income
100600,Female,Bangalore,Savings,1030617.0,No,66+,Middle Income
100601,Female,Mumbai,Savings,750900.0,No,56-65,High Income
100602,Female,Kolkata,Current,504731.0,Yes,26-35,High Income
100603,Male,Delhi,Savings,75335.0,Yes,66+,High Income
100604,Male,Hyderabad,Savings,201864.0,No,36-45,Middle Income
100605,Female,Chennai,Savings,351609.0,No,46-55,Low Income
100606,Female,Hyderabad,Savings,789167.0,No,46-55,Middle Income
100607,Female,Pune,Savings,902496.0,Yes,66+,High Income
100608,Male,Bangalore,Current,1110574.0,Yes,36-45,Middle Income
100609,Female,Bangalore,Savings,44245.0,No,26-35,High Income
100610,Female,Kolkata,Savings,707401.0,No,18-25,Low Income
100611,Female,Pune,Current,649116.0,Yes,46-55,Low Income
100612,Male,Delhi,Savings,193103.0,Yes,56-65,Middle Income
100613,Male,Delhi,Current,1175433.0,Yes,18-25,High Income
100614,Female,Delhi,Savings,421487.0,No,56-65,Middle Income
100615,Female,Delhi,Current,15352.0,No,18-25,High Income
100616,Female,Chennai,Savings,750900.0,Yes,66+,High Income
100617,Female,Chennai,Current,320522.0,No,66+,Middle Income
100618,Male,Bangalore,Savings,603931.0,Yes,56-65,High Income
100619,Male,Kolkata,Savings,503723.0,Yes,46-55,Middle Income
100620,Female,Delhi,Current,327291.0,Yes,66+,High Income
100621,Male,Delhi,Savings,1159728.0,Yes,18-25,Middle Income
100622,Male,Delhi,Savings,408171.0,Yes,56-65,Middle Income
100623,Female,Delhi,Savings,626353.0,Yes,66+,High Income
100624,Male,Delhi,Savings,157435.0,No,56-65,Middle Income
100625,Male,Delhi,Savings,891212.0,Yes,66+,Middle Income
100626,Male,Bangalore,Savings,776551.0,Yes,36-45,High Income
100627,Male,Hyderabad,Savings,1056401.0,No,18-25,High Income
100628,Female,Pune,Current,1451450.0,No,36-45,High Income
100629,Female,Hyderabad,Current,660073.0,Yes,26-35,High Income
100630,Male,Delhi,Savings,975732.0,Yes,18-25,High Income
100631,Male,Bangalore,Savings,163387.0,No,36-45,High Income
100632,Female,Hyderabad,Current,12176.0,Yes,26-35,High Income
100633,Female,Kolkata,Current,903712.0,Yes,18-25,High Income
100634,Male,Pune,Savings,1185984.0,No,56-65,Middle Income
100635,Male,Bangalore,Savings,475464.0,Yes,18-25,Middle Income
100636,Male,Bangalore,Savings,1283887.0,No,36-45,Middle Income
100637,Female,Mumbai,Savings,841501.0,Yes,36-45,High Income
100638,Male,Bangalore,Savings,21831.0,Yes,66+,Middle Income
100639,Male,Delhi,Current,87921.0,No,46-55,High Income
100640,Female,Chennai,Savings,559105.0,No,18-25,Middle Income
100641,Female,Delhi,Savings,356524.0,Yes,18-25,Middle Income
100642,Male,Mumbai,Savings,178004.0,Yes,18-25,Middle Income
100643,Female,Chennai,Current,1487275.0,Yes,36-45,High Income
100644,Female,Delhi,Savings,604362.0,Yes,26-35,Middle Income
100645,Male,Hyderabad,Savings,629683.0,Yes,46-55,Low Income
100646,Male,Pune,Current,363716.0,No,26-35,High Income
100647,Female,Delhi,Savings,1096867.0,Yes,46-55,Middle Income
100648,Female,Pune,Savings,1363754.0,Yes,18-25,High Income
100649,Female,Delhi,Savings,1206099.0,Yes,66+,Low Income
100650,Female,Delhi,Savings,1177574.0,Yes,18-25,Low Income
100651,Female,Mumbai,Savings,13741.0,No,46-55,Middle Income
100652,Male,Delhi,Savings,570490.0,Yes,56-65,High Income
100653,Female,Delhi,Savings,240993.0,No,46-55,High Income
100654,Female,Pune,Savings,1185779.0,No,46-55,High Income
100655,Female,Bangalore,Savings,1248516.0,No,26-35,High Income
100656,Female,Delhi,Current,942326.0,No,36-45,High Income
100657,Male,Pune,Current,320333.0,No,56-65,Middle Income
100658,Female,Chennai,Savings,1194690.0,Yes,46-55,Middle Income
100659,Male,Bangalore,Current,1258222.0,No,46-55,High Income
100660,Male,Pune,Savings,750900.0,Yes,18-25,High Income
100661,Female,Bangalore,Current,857668.0,Yes,18-25,High Income
100662,Male,Hyderabad,Savings,879798.0,Yes,36-45,High Income
100663,Male,Mumbai,Savings,11775.0,Yes,18-25,High Income
100664,Male,Hyderabad,Savings,823923.0,No,56-65,Middle Income
100665,Female,Delhi,Savings,501270.0,No,56-65,High Income
100666,Female,Bangalore,Savings,750900.0,Yes,46-55,High Income
100667,Male,Delhi,Savings,620223.0,Yes,56-65,High Income
100668,Male,Bangalore,Savings,813616.0,Yes,66+,Middle Income
100669,Male,Chennai,Savings,750900.0,No,36-45,High Income
100670,Female,Kolkata,Savings,1362612.0,Yes,66+,High Income
100671,Female,Pune,Savings,1111216.0,No,36-45,Middle Income
100672,Female,Chennai,Savings,132885.0,No,26-35,High Income
100673,Female,Hyderabad,Savings,555097.0,No,18-25,High Income
100674,Female,Pune,Savings,750900.0,No,46-55,Low Income
100675,Male,Delhi,Savings,344651.0,Yes,26-35,High Income
100676,Male,Bangalore,Savings,1038343.0,Yes,26-35,High Income
100677,Male,Chennai,Savings,750900.0,No,56-65,High Income
100678,Male,Delhi,Current,1417411.0,No,46-55,High Income
100679,Female,Kolkata,Savings,750900.0,No,46-55,High Income
100680,Male,Delhi,Current,1477161.0,No,56-65,High Income
100681,Female,Pune,Savings,271045.0,No,46-55,High Income
100682,Female,Chennai,Savings,8774.0,No,56-65,High Income
100683,Female,Delhi,Current,15362.0,Yes,36-45,High Income
100684,Female,Mumbai,Savings,88863.0,Yes,66+,High Income
100685,Male,Kolkata,Savings,1208658.0,No,46-55,Middle Income
100686,Male,Pune,Savings,3285.0,Yes,56-65,High Income
100687,Male,Bangalore,Savings,561578.0,Yes,66+,High Income
100688,Male,Hyderabad,Savings,382248.0,Yes,18-25,Middle Income
100689,Female,Delhi,Savings,119728.0,No,56-65,High Income
100690,Female,Kolkata,Savings,1070396.0,Yes,46-55,High Income
100691,Male,Kolkata,Savings,812527.0,No,46-55,Middle Income
100692,Male,Delhi,Savings,1030344.0,Yes,36-45,High Income
100693,Male,Bangalore,Savings,653590.0,No,26-35,High Income
100694,Female,Delhi,Current,635499.0,No,26-35,High Income
100695,Female,Hyderabad,Savings,1262269.0,Yes,56-65,High Income
100696,Female,Chennai,Current,435747.0,No,18-25,High Income
100697,Female,Delhi,Savings,574481.0,No,66+,High Income
100698,Female,Hyderabad,Savings,872341.0,Yes,56-65,Low Income
100699,Female,Hyderabad,Current,639434.0,No,36-45,High Income
100700,Female,Kolkata,Savings,750900.0,Yes,36-45,High Income
100701,Female,Hyderabad,Savings,758485.0,Yes,26-35,Middle Income
100702,Female,Mumbai,Savings,1053871.0,No,46-55,High Income
100703,Female,Delhi,Current,750900.0,Yes,46-55,High Income
100704,Male,Delhi,Savings,217209.0,Yes,36-45,Middle Income
100705,Male,Kolkata,Savings,436650.0,No,66+,Middle Income
100706,Female,Delhi,Savings,901514.0,No,46-55,Middle Income
100707,Female,Mumbai,Savings,874580.0,No,46-55,Middle Income
100708,Male,Kolkata,Savings,172539.0,Yes,18-25,High Income
100709,Male,Pune,Savings,62293.0,No,56-65,High Income
100710,Female,Delhi,Savings,1213473.0,No,26-35,High Income
100711,Male,Kolkata,Savings,1431106.0,No,56-65,Middle Income
100712,Female,Chennai,Savings,1438914.0,Yes,56-65,Middle Income
100713,Male,Pune,Savings,250707.0,No,36-45,High Income
100714,Male,Kolkata,Savings,168431.0,No,46-55,High Income
100715,Female,Delhi,Savings,1275170.0,Yes,56-65,High Income
100716,Male,Mumbai,Current,108791.0,Yes,36-45,High Income
100717,Female,Bangalore,Savings,715569.0,Yes,56-65,High Income
100718,Female,Mumbai,Savings,883857.0,Yes,46-55,Middle Income
100719,Female,Pune,Savings,988847.0,Yes,18-25,Middle Income
100720,Female,Chennai,Savings,1395406.0,Yes,56-65,High Income
100721,Male,Delhi,Savings,1165895.0,No,56-65,Middle Income
100722,Female,Kolkata,Savings,750900.0,No,66+,Low Income
100723,Female,Pune,Savings,123864.0,No,46-55,Middle Income
100724,Female,Bangalore,Savings,750900.0,No,66+,High Income
100725,Female,Delhi,Savings,913435.0,Yes,66+,High Income
100726,Female,Bangalore,Savings,484662.0,No,26-35,High Income
100727,Female,Chennai,Savings,1420803.0,No,66+,High Income
100728,Male,Mumbai,Savings,1290620.0,Yes,66+,High Income
100729,Female,Delhi,Savings,1004404.0,No,56-65,High Income
100730,Male,Delhi,Current,707010.0,Yes,56-65,Middle Income
100731,Female,Delhi,Savings,64614.0,No,26-35,High Income
100732,Female,Pune,Savings,336004.0,Yes,36-45,High Income
100733,Female,Mumbai,Current,925528.0,Yes,56-65,Middle Income
100734,Male,Delhi,Savings,750900.0,Yes,56-65,High Income
100735,Female,Delhi,Savings,1418442.0,No,66+,High Income
100736,Male,Chennai,Current,1180210.0,No,56-65,High Income
100737,Male,Delhi,Current,134954.0,Yes,18-25,High Income
100738,Male,Kolkata,Savings,1378950.0,No,66+,High Income
100739,Female,Delhi,Current,398601.0,No,46-55,High Income
100740,Male,Pune,Savings,425450.0,Yes,66+,High Income
100741,Male,Delhi,Savings,263273.0,No,46-55,Low Income
100742,Female,Mumbai,Savings,1422471.0,Yes,36-45,High Income
100743,Male,Bangalore,Savings,1495527.0,Yes,56-65,High Income
100744,Male,Delhi,Savings,283172.0,No,18-25,High Income
100745,Male,Bangalore,Savings,49120.0,Yes,26-35,Middle Income
100746,Female,Delhi,Current,587790.0,No,46-55,Middle Income
100747,Male,Pune,Savings,484689.0,No,26-35,Middle Income
100748,Male,Delhi,Savings,186130.0,No,56-65,High Income
100749,Male,Delhi,Savings,263700.0,Yes,46-55,High Income
100750,Female,Pune,Current,1498630.0,Yes,56-65,High Income
100751,Male,Hyderabad,Savings,1013601.0,No,66+,Middle Income
100752,Male,Mumbai,Savings,412412.0,Yes,66+,High Income
100753,Female,Delhi,Savings,808182.0,No,66+,High Income
100754,Female,Bangalore,Current,589644.0,No,36-45,High Income
